timestamp,frame_index,motion_regions,yolo_detections,confirmed_tracks,new_confirmations,time_mog2_ms,time_yolo_ms,time_tracker_ms,fps,cpu_percent,ram_mb,yolo_ran
1774183735.04622,0,0,0,0,0,7.603715057484806,0.0,0.028499984182417393,0.0,0.0,426.109375,False
1774183735.2543626,1,0,0,0,0,7.174251019023359,0.0,0.024833017960190773,0.0,4.8,431.0,False
1774183735.4621542,2,0,0,0,0,7.109991041943431,0.0,0.020870938897132874,0.0,14.4,433.625,False
1774183735.6699672,3,0,0,0,0,7.122860988602042,0.0,0.021703075617551804,0.0,9.6,436.59375,False
1774183735.877781,4,0,0,0,0,7.176046026870608,0.0,0.02157408744096756,4.811499039261235,9.6,439.21875,False
1774183736.4110947,5,1,0,0,0,7.243399042636156,325.43752307537943,0.01318508293479681,4.811499039261235,118.1,483.9375,True
1774183736.8595746,6,1,0,0,0,7.274009985849261,240.63102202489972,0.012777978554368019,4.811499039261235,111.5,489.609375,True
1774183737.307787,7,3,0,0,0,7.19371298328042,240.39429996628314,0.013554934412240982,1.8476357240949433,113.8,492.328125,True
1774183737.7561922,8,3,0,0,0,7.205214002169669,240.597726078704,0.01305597834289074,1.8476357240949433,113.7,497.671875,True
1774183738.2048516,9,2,0,0,0,7.1412320248782635,240.83607899956405,0.012870063073933125,2.4103662372431485,111.4,499.59375,True
1774183738.4125948,10,0,0,0,0,7.041434990242124,0.0,0.02170400694012642,2.4103662372431485,9.6,500.90625,False
1774183738.620291,11,0,0,0,0,7.031934917904437,0.0,0.02077803947031498,2.4103662372431485,9.6,502.21875,False
1774183738.8280206,12,0,0,0,0,7.020749035291374,0.0,0.021204003132879734,2.4103662372431485,9.6,502.21875,False
1774183739.035725,13,0,0,0,0,7.040343014523387,0.0,0.02116698306053877,2.4103662372431485,9.6,502.21875,False
1774183739.4842856,14,2,0,0,0,7.123194984160364,240.8046539640054,0.0133890425786376,3.907977435628332,111.5,502.625,True
1774183739.933154,15,1,0,0,0,7.10921292193234,241.0778219345957,0.01285201869904995,3.907977435628332,115.8,502.609375,True
1774183740.3814218,16,2,0,0,0,7.16721301432699,240.4573200037703,0.013501034118235111,3.907977435628332,111.5,502.671875,True
1774183740.829825,17,1,0,0,0,7.2211769875139,240.39395002182573,0.013167038559913635,2.229591994037842,113.7,502.96875,True
1774183741.2789657,18,3,0,0,0,7.203287910670042,241.2159349769354,0.01285201869904995,2.229591994037842,111.3,502.953125,True
1774183741.7287488,19,2,0,0,0,7.26121396292001,241.74912297166884,0.013538054190576077,2.229591994037842,115.6,502.953125,True
1774183742.1773062,20,2,0,0,0,7.217973005026579,240.69911800324917,0.013147946447134018,2.226374091852242,111.5,502.953125,True
1774183742.6459625,21,2,0,0,0,8.213607012294233,259.708174970001,0.01507496926933527,2.226374091852242,115.2,502.90625,True
