timestamp,frame_index,motion_regions,yolo_detections,confirmed_tracks,new_confirmations,time_mog2_ms,time_yolo_ms,time_tracker_ms,fps,cpu_percent,ram_mb,yolo_ran
1773588081.117305,0,0,0,0,0,7.609174001117935,0.0,0.027573998522711918,0.0,0.0,456.703125,False
1773588081.327834,1,0,0,0,0,7.1031150000635535,0.0,0.024778000806691125,0.0,4.7,461.609375,False
1773588081.538076,2,0,0,0,0,7.1271720007644035,0.0,0.022054999135434628,0.0,9.5,464.234375,False
1773588081.748207,3,0,0,0,0,6.965949000004912,0.0,0.02042599953711033,0.0,14.3,467.21875,False
1773588081.9584274,4,0,0,0,0,7.123671999579528,0.0,0.02111200228682719,4.756544708052789,4.8,469.859375,False
1773588082.1686318,5,0,0,0,0,7.072060001519276,0.0,0.01994500053115189,4.756544708052789,9.5,472.484375,False
1773588082.3787596,6,0,0,0,0,7.0515229999728035,0.0,0.0215559994103387,4.756544708052789,4.8,475.109375,False
1773588082.5889065,7,0,0,0,0,7.058338000206277,0.0,0.021351999748731032,4.756544708052789,9.5,477.734375,False
1773588082.7991002,8,0,0,0,0,7.081783001922304,0.0,0.02153799869120121,4.756544708052789,14.3,480.359375,False
1773588083.0092976,9,0,0,0,0,7.108079000317957,0.0,0.021703999664168805,4.7579594756505195,4.8,482.984375,False
1773588083.2194252,10,0,0,0,0,7.062671000312548,0.0,0.021611998818116263,4.7579594756505195,9.5,482.984375,False
1773588083.4296536,11,0,0,0,0,7.08137499896111,0.0,0.02011099786614068,4.7579594756505195,4.8,482.984375,False
1773588083.6399028,12,0,0,0,0,7.039151998469606,0.0,0.021129999367985874,4.7579594756505195,9.5,482.984375,False
1773588083.8501697,13,0,0,0,0,7.047170998703223,0.0,0.021389001631177962,4.7579594756505195,14.3,482.984375,False
1773588084.0604115,14,0,0,0,0,7.031263998214854,0.0,0.02081500133499503,4.756889958903631,4.8,482.984375,False
1773588084.2707372,15,0,0,0,0,7.092744999681599,0.0,0.021241001377347857,4.756889958903631,14.3,482.984375,False
1773588084.4808776,16,0,0,0,0,7.077189999108668,0.0,0.02214900086983107,4.756889958903631,9.5,482.984375,False
1773588084.691034,17,0,0,0,0,7.013096997980028,0.0,0.02072200004477054,4.756889958903631,4.8,482.984375,False
1773588084.9013412,18,0,0,0,0,7.079764000081923,0.0,0.020389001292642206,4.756889958903631,14.3,482.984375,False
1773588085.1115148,19,0,0,0,0,7.03817099929438,0.0,0.020389001292642206,4.756960094107037,9.5,482.984375,False
1773588085.3217318,20,0,0,0,0,7.088782000209903,0.0,0.02153699824702926,4.756960094107037,4.8,482.984375,False
1773588085.5320406,21,0,0,0,0,7.087115998729132,0.0,0.02094499723170884,4.756960094107037,4.8,482.984375,False
1773588085.7423203,22,0,0,0,0,7.061078998958692,0.0,0.02242600021418184,4.756960094107037,9.5,482.984375,False
1773588085.9526353,23,0,0,0,0,7.124190000467934,0.0,0.022999996872385964,4.756960094107037,14.3,482.984375,False
1773588086.1628113,24,0,0,0,0,7.112431001587538,0.0,0.02107399996020831,4.755969760846715,4.8,482.984375,False
1773588086.3730307,25,0,0,0,0,7.073152999510057,0.0,0.020296000002417713,4.755969760846715,9.5,482.984375,False
1773588086.5832272,26,0,0,0,0,7.1218749981198926,0.0,0.021202999050728977,4.755969760846715,4.8,482.984375,False
1773588086.7934487,27,0,0,0,0,7.14639400030137,0.0,0.021110998204676434,4.755969760846715,9.5,482.984375,False
1773588087.0037408,28,0,0,0,0,7.0960970006126445,0.0,0.021055999241070822,4.755969760846715,14.3,482.984375,False
1773588087.2139397,29,0,0,0,0,7.054189998598304,0.0,0.02018499799305573,4.756784220506447,4.8,482.984375,False
1773588087.4241586,30,0,0,0,0,7.0696340007998515,0.0,0.021723000827478245,4.756784220506447,9.5,482.984375,False
1773588087.634495,31,0,0,0,0,7.0799490022182,0.0,0.02074100120807998,4.756784220506447,9.5,482.984375,False
1773588087.8447163,32,0,0,0,0,7.04630099789938,0.0,0.02070399932563305,4.756784220506447,4.8,482.984375,False
1773588088.054964,33,0,0,0,0,7.077097001456423,0.0,0.0215559994103387,4.756784220506447,14.3,482.984375,False
1773588088.265208,34,0,0,0,0,7.078115999320289,0.0,0.020889001461910084,4.756207058044427,4.8,482.984375,False
1773588088.4777985,35,0,0,0,0,9.405648001120426,0.0,0.02429699816275388,4.756207058044427,9.4,482.984375,False
1773588088.6908088,36,0,0,0,0,9.466445000725798,0.0,0.025426001229789108,4.756207058044427,9.4,482.984375,False
1773588088.9034762,37,0,0,0,0,9.197572999255499,0.0,0.02546399991842918,4.756207058044427,9.4,482.984375,False
1773588089.116295,38,0,0,0,0,9.291999998822575,0.0,0.02212899926234968,4.756207058044427,18.8,482.984375,False
1773588089.3291237,39,0,0,0,0,9.3553510014317,0.0,0.02533399674575776,4.699813074393971,9.4,482.984375,False
1773588089.5420547,40,0,0,0,0,9.46392599871615,0.0,0.024463002773700282,4.699813074393971,9.4,482.984375,False
1773588089.755021,41,0,0,0,0,9.411963001184631,0.0,0.024462999135721475,4.699813074393971,9.4,482.984375,False
1773588089.9678779,42,0,0,0,0,9.358924999105511,0.0,0.024981000024126843,4.699813074393971,14.1,484.296875,False
1773588090.1807134,43,0,0,0,0,9.389091999764787,0.0,0.025203997211065143,4.699813074393971,18.8,484.296875,False
1773588090.393628,44,0,0,0,0,9.438371002033819,0.0,0.024852000933606178,4.697018359822418,9.4,484.296875,False
1773588090.606385,45,0,0,0,0,9.362704000523081,0.0,0.024388999008806422,4.697018359822418,9.4,484.296875,False
1773588090.8191638,46,0,0,0,0,9.36299900058657,0.0,0.025036999431904405,4.697018359822418,9.4,484.296875,False
1773588091.0320072,47,0,0,0,0,9.372461998282233,0.0,0.02461199983372353,4.697018359822418,9.4,484.296875,False
1773588091.245058,48,0,0,0,0,9.502167002210626,0.0,0.024778000806691125,4.697018359822418,18.8,484.296875,False
1773588091.4579606,49,0,0,0,0,9.362628999951994,0.0,0.024574001145083457,4.6977864433994725,9.4,484.296875,False
1773588091.6708996,50,0,0,0,0,9.510333999060094,0.0,0.024963999749161303,4.6977864433994725,9.4,484.296875,False
1773588091.8837545,51,0,0,0,0,9.316146999481134,0.0,0.024666998797329143,4.6977864433994725,9.4,484.296875,False
1773588092.0965333,52,0,0,0,0,9.345277001557406,0.0,0.025388999347342178,4.6977864433994725,9.4,484.296875,False
1773588092.3095179,53,0,0,0,0,9.459740002057515,0.0,0.025870001991279423,4.6977864433994725,18.8,484.296875,False
1773588092.5224402,54,0,0,0,0,9.423481002158951,0.0,0.02403699909336865,4.697127770085429,9.4,484.296875,False
1773588092.7352931,55,0,0,0,0,9.442407001188258,0.0,0.02568499985500239,4.697127770085429,9.4,484.296875,False
1773588092.9482262,56,0,0,0,0,9.37518499995349,0.0,0.02455599678796716,4.697127770085429,14.1,484.296875,False
1773588093.1611934,57,0,0,0,0,9.481444998527877,0.0,0.025370001822011545,4.697127770085429,9.4,484.296875,False
1773588093.3741,58,0,0,0,0,9.431555001356173,0.0,0.025296998501289636,4.697127770085429,18.8,484.296875,False
1773588093.5869212,59,0,0,0,0,9.434389001398813,0.0,0.025388999347342178,4.697146706994546,9.4,484.296875,False
1773588093.7997458,60,0,0,0,0,9.345888000098057,0.0,0.024852000933606178,4.697146706994546,9.4,484.296875,False
1773588094.0126288,61,0,0,0,0,9.39088800078025,0.0,0.024684999516466632,4.697146706994546,4.7,484.296875,False
1773588094.2254705,62,0,0,0,0,9.364925997942919,0.0,0.024778000806691125,4.697146706994546,14.1,484.296875,False
1773588094.4382544,63,0,0,0,0,9.409981001226697,0.0,0.02598200080683455,4.697146706994546,14.1,484.296875,False
1773588094.652088,64,0,0,0,0,10.303691000444815,0.0,0.023648000933462754,4.694067258847743,9.4,484.296875,False
1773588094.8650281,65,0,0,0,0,9.416591998160584,0.0,0.025575001927791163,4.694067258847743,9.4,484.296875,False
1773588095.0779636,66,0,0,0,0,9.421758997632423,0.0,0.025389002985320985,4.694067258847743,9.4,484.296875,False
1773588095.2908194,67,0,0,0,0,9.379388000525068,0.0,0.024518998543499038,4.694067258847743,9.4,484.296875,False
1773588095.5037513,68,0,0,0,0,9.424851999938255,0.0,0.025536999601172283,4.694067258847743,18.8,484.296875,False
1773588095.7168043,69,0,0,0,0,9.423073999641929,0.0,0.026092999178217724,4.696098042583379,9.4,484.296875,False
1773588095.9296556,70,0,0,0,0,9.392685002239887,0.0,0.024758999643381685,4.696098042583379,9.4,484.296875,False
1773588096.1424165,71,0,0,0,0,9.371389001898933,0.0,0.024611003027530387,4.696098042583379,14.1,484.296875,False
1773588096.3552365,72,0,0,0,0,9.334276997833513,0.0,0.024703997041797265,4.696098042583379,9.4,484.296875,False
1773588096.5681252,73,0,0,0,0,9.40857399837114,0.0,0.025036999431904405,4.696098042583379,18.8,484.296875,False
1773588096.7810411,74,0,0,0,0,9.40479600103572,0.0,0.024666998797329143,4.698242151401473,9.4,484.296875,False
1773588096.9939835,75,0,0,0,0,9.400943999935407,0.0,0.024722998205106705,4.698242151401473,9.4,484.296875,False
1773588097.206943,76,0,0,0,0,9.377463000419084,0.0,0.02461099938955158,4.698242151401473,9.4,484.296875,False
1773588097.4197886,77,0,0,0,0,9.365166999486974,0.0,0.024480999854858965,4.698242151401473,9.4,484.296875,False
1773588097.6322658,78,0,0,0,0,9.049553002114408,0.0,0.02464800127199851,4.698242151401473,18.8,484.296875,False
1773588097.8452756,79,0,0,0,0,9.414185002242448,0.0,0.02407400097581558,4.69821689044494,9.4,484.296875,False
1773588098.0581548,80,0,0,0,0,9.381128998938948,0.0,0.024296001356560737,4.69821689044494,9.4,484.296875,False
1773588098.2709663,81,0,0,0,0,9.396443998411996,0.0,0.02568499985500239,4.69821689044494,9.4,484.296875,False
1773588098.483854,82,0,0,0,0,9.381998999742791,0.0,0.024462999135721475,4.69821689044494,9.4,484.296875,False
1773588098.6968133,83,0,0,0,0,9.416000000783242,0.0,0.02653699993970804,4.69821689044494,18.8,484.296875,False
1773588098.9097624,84,0,0,0,0,9.464519000175642,0.0,0.02407400097581558,4.69713513442083,9.4,484.296875,False
1773588099.1225812,85,0,0,0,0,9.412573999725282,0.0,0.02553700323915109,4.69713513442083,9.4,484.296875,False
1773588099.3355162,86,0,0,0,0,9.344185000372818,0.0,0.0248889991780743,4.69713513442083,9.4,484.296875,False
1773588099.5485544,87,0,0,0,0,9.454221999476431,0.0,0.02457399750710465,4.69713513442083,9.4,484.296875,False
1773588099.7614553,88,0,0,0,0,9.412796000106027,0.0,0.024684999516466632,4.69713513442083,14.1,484.296875,False
1773588099.974401,89,0,0,0,0,9.445276999031194,0.0,0.024500001018168405,4.696405125496003,14.1,484.34375,False
1773588101.0876822,90,1,1,0,0,9.58555599936517,900.2281850007421,0.047685996833024547,0.8981959861215865,130.2,549.1875,True
1773588101.927881,91,1,1,1,1,7.149541997932829,629.6487409999827,0.049944999773288146,0.8981959861215865,134.5,556.0625,True
1773588102.7685535,92,1,1,1,0,7.205190999229671,630.1415769994492,0.043259999074507505,1.1898746566131342,133.2,557.609375,True
1773588103.6083212,93,1,1,1,0,7.179412001278251,629.4057209997845,0.034666998544707894,1.1898746566131342,133.4,554.59375,True
1773588104.4502413,94,1,1,1,0,7.195302001491655,631.4789380012371,0.03485200068098493,1.1892677077533982,135.4,557.78125,True
1773588105.2931883,95,1,1,1,0,7.115856999007519,632.5651109982573,0.035556000511860475,1.1892677077533982,134.1,559.796875,True
1773588106.1357348,96,1,1,1,0,7.2523939998063724,632.0289600007527,0.03316700167488307,1.186595609999328,132.9,562.421875,True
1773588106.975397,97,1,1,1,0,7.203524000942707,629.2497210015426,0.03407400072319433,1.186595609999328,133.4,581.828125,True
1773588107.8184566,98,1,1,1,0,7.223153002996696,632.54985200183,0.03398099943296984,1.1885527486194774,135.2,584.453125,True
1773588108.6600668,99,1,1,1,0,7.162653000705177,631.2871600021026,0.034241002140333876,1.1885527486194774,133.1,587.078125,True
1773588109.5026178,100,1,1,1,0,7.192950000899145,632.0566449976468,0.034407999919494614,1.187535125869883,132.9,589.71875,True
1773588110.343551,101,1,1,1,0,7.197042999905534,630.5041369996616,0.03487000140012242,1.187535125869883,133.2,584.109375,True
1773588111.185475,102,1,1,1,0,7.274486997630447,631.3465300008829,0.03588899926398881,1.1884545784132619,133.0,586.734375,True
1773588112.027495,103,1,1,1,0,7.195022997620981,631.5204019992962,0.03414800085010938,1.1884545784132619,136.6,589.359375,True
1773588112.8704169,104,1,1,1,0,7.286320000275737,632.4136479997833,0.034111999411834404,1.1869859844491768,132.9,592.5,True
1773588113.7122462,105,1,1,1,0,7.1954679988266435,631.3944760004233,0.033055999665521085,1.1869859844491768,134.2,602.765625,True
1773588113.9226842,106,0,0,1,0,7.124670999473892,0.0,0.029204002203186974,1.9007020849562222,4.8,604.6875,False
1773588114.133117,107,0,0,1,0,7.128393997845706,0.0,0.029963000997668132,1.9007020849562222,9.5,607.3125,False
1773588114.3435252,108,0,0,1,0,7.1121900000434835,0.0,0.028630001907004043,1.9007020849562222,14.3,609.9375,False
1773588114.5540187,109,0,0,1,0,7.197135000751587,0.0,0.029407998226815835,1.9007020849562222,9.5,612.5625,False
1773588114.7644258,110,0,0,1,0,7.08246800058987,0.0,0.03274100163253024,1.9007020849562222,4.8,615.1875,False
1773588114.9748304,111,0,0,1,0,7.117781999113504,0.0,0.0307039990730118,4.752223605260015,9.5,617.8125,False
1773588115.18523,112,0,0,1,0,7.123448998754611,0.0,0.028851998649770394,4.752223605260015,9.5,620.4375,False
1773588115.3956902,113,0,0,1,0,7.135190000553848,0.0,0.030351999157574028,4.752223605260015,14.3,623.0625,False
